graph_id,node_id,label,feat_zoning_type_0,feat_zoning_type_1,feat_zoning_type_2,feat_zoning_type_3,feat_connectivity_0,feat_connectivity_1,feat_connectivity_2,train_mask,val_mask,test_mask
687,18,4,0,1,0,0,0.0,1.0,0.0,True,False,False
687,19,0,1,0,0,0,0.0,1.0,0.0,True,False,False
687,20,4,0,1,0,0,0.2,0.8,0.0,True,False,False
687,21,6,0,0,1,0,0.0,1.0,0.0,True,False,False
687,22,4,0,1,0,0,0.0,0.3333333333333333,0.6666666666666666,True,False,False
694,0,2,0,1,0,0,0.5,0.5,0.0,True,False,False
694,1,7,0,0,1,0,0.0,1.0,0.0,True,False,False
694,2,0,1,0,0,0,0.5,0.5,0.0,True,False,False
694,3,4,0,1,0,0,0.1428571428571428,0.7142857142857143,0.1428571428571428,True,False,False
694,4,0,1,0,0,0,0.5,0.5,0.0,True,False,False
694,5,7,0,0,1,0,0.0,1.0,0.0,True,False,False
694,6,1,0,1,0,0,1.0,0.0,0.0,True,False,False
694,7,4,0,1,0,0,0.1666666666666666,0.6666666666666666,0.1666666666666666,True,False,False
694,8,0,1,0,0,0,0.0,1.0,0.0,True,False,False
694,9,7,0,0,1,0,0.0,1.0,0.0,True,False,False
694,10,7,0,0,1,0,0.0,1.0,0.0,False,False,True
694,11,1,0,1,0,0,1.0,0.0,0.0,False,True,False
694,12,2,0,1,0,0,0.5,0.5,0.0,True,False,False
694,13,5,0,0,1,0,0.0,1.0,0.0,True,False,False
694,14,5,0,0,1,0,0.0,0.3333333333333333,0.6666666666666666,False,False,True
701,0,4,0,1,0,0,0.1428571428571428,0.7142857142857143,0.1428571428571428,True,False,False
701,1,6,0,0,1,0,0.0,1.0,0.0,False,True,False
701,2,7,0,0,1,0,0.0,1.0,0.0,True,False,False
701,3,1,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
701,4,0,1,0,0,0,0.0,1.0,0.0,False,False,True
701,5,7,0,0,1,0,0.0,1.0,0.0,False,True,False
701,6,8,0,0,0,1,0.0,1.0,0.0,True,False,False
701,7,2,0,1,0,0,0.0,1.0,0.0,True,False,False
701,8,0,1,0,0,0,0.0,1.0,0.0,True,False,False
701,9,4,0,1,0,0,0.1666666666666666,0.8333333333333334,0.0,True,False,False
701,10,0,1,0,0,0,0.0,1.0,0.0,True,False,False
701,11,1,0,1,0,0,0.1666666666666666,0.6666666666666666,0.1666666666666666,True,False,False
701,12,2,0,1,0,0,0.0,1.0,0.0,True,False,False
701,13,7,0,0,1,0,0.0,1.0,0.0,False,False,True
701,14,7,0,0,1,0,0.0,1.0,0.0,True,False,False
701,15,8,0,0,0,1,0.0,1.0,0.0,True,False,False
701,16,0,1,0,0,0,0.0,1.0,0.0,False,False,True
701,17,0,1,0,0,0,0.0,1.0,0.0,True,False,False
701,18,6,0,0,1,0,0.0,1.0,0.0,True,False,False
701,19,6,0,0,1,0,0.0,1.0,0.0,True,False,False
701,20,6,0,0,1,0,0.0,1.0,0.0,True,False,False
701,21,4,0,1,0,0,0.0,0.5,0.5,True,False,False
712,0,0,1,0,0,0,0.0,1.0,0.0,True,False,False
712,1,0,1,0,0,0,0.0,1.0,0.0,True,False,False
712,2,2,0,1,0,0,0.0,1.0,0.0,True,False,False
712,3,4,0,1,0,0,0.0,0.8333333333333334,0.1666666666666666,True,False,False
712,4,7,0,0,1,0,0.0,1.0,0.0,True,False,False
712,5,1,0,1,0,0,0.0,1.0,0.0,True,False,False
712,6,8,0,0,0,1,0.0,1.0,0.0,False,False,True
712,7,4,0,1,0,0,0.0,0.8333333333333334,0.1666666666666666,True,False,False
712,8,0,1,0,0,0,0.0,1.0,0.0,False,True,False
712,9,0,1,0,0,0,0.0,1.0,0.0,True,False,False
712,10,8,0,0,0,1,0.0,1.0,0.0,False,False,True
712,11,1,0,1,0,0,0.0,1.0,0.0,True,False,False
712,12,7,0,0,1,0,0.0,1.0,0.0,False,False,True
712,13,2,0,1,0,0,0.0,1.0,0.0,True,False,False
712,14,5,0,0,1,0,1.0,0.0,0.0,True,False,False
712,15,5,0,0,1,0,0.3333333333333333,0.0,0.6666666666666666,True,False,False
744,0,2,0,1,0,0,0.0,1.0,0.0,True,False,False
744,1,8,0,0,0,1,0.0,1.0,0.0,True,False,False
744,2,0,1,0,0,0,0.0,1.0,0.0,True,False,False
744,3,7,0,0,1,0,0.0,1.0,0.0,False,True,False
744,4,0,1,0,0,0,0.0,1.0,0.0,True,False,False
744,5,1,0,1,0,0,0.0,1.0,0.0,True,False,False
744,6,4,0,1,0,0,0.0,0.8333333333333334,0.1666666666666666,True,False,False
744,7,7,0,0,1,0,0.0,1.0,0.0,False,True,False
744,8,0,1,0,0,0,0.0,1.0,0.0,True,False,False
744,9,4,0,1,0,0,0.0,0.8333333333333334,0.1666666666666666,True,False,False
744,10,2,0,1,0,0,0.0,1.0,0.0,True,False,False
744,11,0,1,0,0,0,0.0,1.0,0.0,True,False,False
744,12,8,0,0,0,1,0.0,1.0,0.0,True,False,False
744,13,1,0,1,0,0,0.0,1.0,0.0,False,False,True
744,14,0,1,0,0,0,0.0,1.0,0.0,True,False,False
744,15,8,0,0,0,1,0.0,1.0,0.0,True,False,False
744,16,1,0,1,0,0,0.0,1.0,0.0,True,False,False
744,17,0,1,0,0,0,0.0,1.0,0.0,False,False,True
744,18,7,0,0,1,0,0.0,1.0,0.0,True,False,False
744,19,2,0,1,0,0,0.0,1.0,0.0,True,False,False
744,20,4,0,1,0,0,0.0,0.8333333333333334,0.1666666666666666,True,False,False
744,21,1,0,1,0,0,0.0,1.0,0.0,False,False,True
744,22,7,0,0,1,0,0.0,1.0,0.0,True,False,False
744,23,8,0,0,0,1,0.0,1.0,0.0,False,True,False
744,24,0,1,0,0,0,0.0,1.0,0.0,True,False,False
744,25,0,1,0,0,0,0.0,1.0,0.0,True,False,False
744,26,4,0,1,0,0,0.0,0.8571428571428571,0.1428571428571428,True,False,False
744,27,2,0,1,0,0,0.0,1.0,0.0,True,False,False
744,28,0,1,0,0,0,0.0,1.0,0.0,True,False,False
744,29,5,0,0,1,0,0.0,0.3333333333333333,0.6666666666666666,True,False,False
744,30,5,0,0,1,0,0.0,0.3333333333333333,0.6666666666666666,True,False,False
744,31,8,0,0,0,1,0.0,1.0,0.0,False,False,True
744,32,8,0,0,0,1,0.0,1.0,0.0,True,False,False
756,0,1,0,1,0,0,0.0,1.0,0.0,True,False,False
756,1,7,0,0,1,0,0.0,1.0,0.0,True,False,False
756,2,0,1,0,0,0,0.0,1.0,0.0,True,False,False
756,3,8,0,0,0,1,0.0,1.0,0.0,True,False,False
756,4,8,0,0,0,1,0.0,1.0,0.0,True,False,False
756,5,2,0,1,0,0,0.0,1.0,0.0,False,True,False
756,6,4,0,1,0,0,0.0,0.8333333333333334,0.1666666666666666,True,False,False
756,7,0,1,0,0,0,0.0,1.0,0.0,True,False,False
756,8,8,0,0,0,1,0.0,1.0,0.0,True,False,False
756,9,8,0,0,0,1,0.0,1.0,0.0,True,False,False
756,10,1,0,1,0,0,0.0,1.0,0.0,True,False,False
756,11,0,1,0,0,0,0.0,1.0,0.0,True,False,False
756,12,4,0,1,0,0,0.0,0.8333333333333334,0.1666666666666666,True,False,False
756,13,2,0,1,0,0,0.0,1.0,0.0,True,False,False
756,14,7,0,0,1,0,0.0,1.0,0.0,True,False,False
756,15,0,1,0,0,0,0.0,1.0,0.0,True,False,False
756,16,2,0,1,0,0,0.0,1.0,0.0,False,False,True
756,17,1,0,1,0,0,0.0,1.0,0.0,False,False,True
756,18,7,0,0,1,0,0.0,1.0,0.0,True,False,False
756,19,8,0,0,0,1,0.0,1.0,0.0,True,False,False
756,20,0,1,0,0,0,0.0,1.0,0.0,True,False,False
756,21,4,0,1,0,0,0.0,0.8,0.2,True,False,False
756,22,5,0,0,1,0,0.0,1.0,0.0,False,False,True
756,23,5,0,0,1,0,0.0,0.25,0.75,False,True,False
759,0,8,0,0,0,1,0.0,1.0,0.0,False,True,False
759,1,4,0,1,0,0,0.5,0.25,0.25,True,False,False
759,2,1,0,1,0,0,0.75,0.25,0.0,True,False,False
759,3,2,0,1,0,0,1.0,0.0,0.0,False,False,True
759,4,7,0,0,1,0,0.0,1.0,0.0,True,False,False
759,5,0,1,0,0,0,0.0,1.0,0.0,False,True,False
759,6,4,0,1,0,0,0.6666666666666666,0.3333333333333333,0.0,True,False,False
759,7,2,0,1,0,0,1.0,0.0,0.0,True,False,False
759,8,7,0,0,1,0,0.0,1.0,0.0,True,False,False
759,9,4,0,1,0,0,0.6666666666666666,0.3333333333333333,0.0,True,False,False
759,10,8,0,0,0,1,0.0,1.0,0.0,True,False,False
759,11,0,1,0,0,0,0.0,1.0,0.0,True,False,False
759,12,1,0,1,0,0,0.75,0.25,0.0,True,False,False
759,13,4,0,1,0,0,0.5,0.25,0.25,True,False,False
759,14,4,0,1,0,0,0.3333333333333333,0.0,0.6666666666666666,True,False,False
759,15,6,0,0,1,0,0.0,0.0,1.0,True,False,False
759,16,4,0,1,0,0,0.3333333333333333,0.0,0.6666666666666666,True,False,False
759,17,6,0,0,1,0,0.0,1.0,0.0,False,False,True
759,18,6,0,0,1,0,0.0,0.0,1.0,True,False,False
759,19,5,0,0,1,0,0.6666666666666666,0.3333333333333333,0.0,True,False,False
764,0,1,0,1,0,0,0.0,0.75,0.25,True,False,False
764,1,8,0,0,0,1,0.0,1.0,0.0,True,False,False
764,2,0,1,0,0,0,0.0,1.0,0.0,False,False,True
764,3,0,1,0,0,0,0.0,1.0,0.0,False,True,False
764,4,0,1,0,0,0,0.0,1.0,0.0,True,False,False
764,5,8,0,0,0,1,0.0,1.0,0.0,True,False,False
764,6,8,0,0,0,1,0.0,1.0,0.0,False,True,False
764,7,7,0,0,1,0,0.0,1.0,0.0,True,False,False
764,8,8,0,0,0,1,0.0,1.0,0.0,True,False,False
764,9,8,0,0,0,1,0.0,1.0,0.0,True,False,False
764,10,2,0,1,0,0,0.0,1.0,0.0,True,False,False
764,11,4,0,1,0,0,0.0,1.0,0.0,True,False,False
764,12,8,0,0,0,1,0.0,1.0,0.0,True,False,False
764,13,7,0,0,1,0,0.0,1.0,0.0,True,False,False
764,14,0,1,0,0,0,0.0,1.0,0.0,False,False,True
764,15,4,0,1,0,0,0.0,1.0,0.0,True,False,False
764,16,2,0,1,0,0,0.0,1.0,0.0,True,False,False
764,17,8,0,0,0,1,0.0,1.0,0.0,False,False,True
764,18,1,0,1,0,0,0.0,0.75,0.25,True,False,False
764,19,8,0,0,0,1,0.0,1.0,0.0,True,False,False
764,20,5,0,0,1,0,0.0,0.3333333333333333,0.6666666666666666,True,False,False
764,21,5,0,0,1,0,0.0,1.0,0.0,True,False,False
765,0,7,0,0,1,0,0.0,1.0,0.0,True,False,False
765,1,2,0,1,0,0,0.0,1.0,0.0,True,False,False
765,2,1,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,False,False,True
765,3,0,1,0,0,0,0.0,1.0,0.0,True,False,False
765,4,0,1,0,0,0,0.0,1.0,0.0,True,False,False
765,5,8,0,0,0,1,0.0,1.0,0.0,True,False,False
765,6,4,0,1,0,0,0.2,0.6,0.2,False,True,False
765,7,1,0,1,0,0,0.6666666666666666,0.3333333333333333,0.0,True,False,False
765,8,0,1,0,0,0,0.0,1.0,0.0,False,False,True
765,9,4,0,1,0,0,0.4,0.4,0.2,True,False,False
765,10,2,0,1,0,0,1.0,0.0,0.0,False,False,True
765,11,7,0,0,1,0,0.0,1.0,0.0,True,False,False
765,12,8,0,0,0,1,0.0,1.0,0.0,False,True,False
765,13,7,0,0,1,0,0.0,1.0,0.0,True,False,False
765,14,1,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
765,15,2,0,1,0,0,0.0,1.0,0.0,True,False,False
765,16,4,0,1,0,0,0.2,0.6,0.2,True,False,False
765,17,8,0,0,0,1,0.0,1.0,0.0,True,False,False
765,18,0,1,0,0,0,0.0,1.0,0.0,True,False,False
765,19,0,1,0,0,0,0.0,1.0,0.0,True,False,False
765,20,5,0,0,1,0,0.0,0.0,1.0,True,False,False
767,0,7,0,0,1,0,0.0,1.0,0.0,True,False,False
767,1,0,1,0,0,0,0.0,1.0,0.0,False,False,True
767,2,4,0,1,0,0,0.0,1.0,0.0,True,False,False
767,3,0,1,0,0,0,0.0,1.0,0.0,True,False,False
767,4,7,0,0,1,0,0.0,1.0,0.0,True,False,False
767,5,4,0,1,0,0,0.0,1.0,0.0,False,False,True
767,6,0,1,0,0,0,0.0,1.0,0.0,True,False,False
767,7,0,1,0,0,0,0.0,1.0,0.0,True,False,False
767,8,7,0,0,1,0,0.0,1.0,0.0,True,False,False
767,9,0,1,0,0,0,0.0,1.0,0.0,True,False,False
767,10,0,1,0,0,0,0.0,1.0,0.0,True,False,False
767,11,4,0,1,0,0,0.0,1.0,0.0,True,False,False
767,12,7,0,0,1,0,0.0,1.0,0.0,False,False,True
767,13,0,1,0,0,0,0.0,1.0,0.0,True,False,False
767,14,4,0,1,0,0,0.0,1.0,0.0,True,False,False
767,15,0,1,0,0,0,0.0,1.0,0.0,True,False,False
767,16,1,0,1,0,0,0.0,1.0,0.0,True,False,False
767,17,7,0,0,1,0,0.0,1.0,0.0,True,False,False
767,18,4,0,1,0,0,0.0,0.8,0.2,False,False,True
767,19,2,0,1,0,0,0.0,1.0,0.0,True,False,False
767,20,7,0,0,1,0,0.0,1.0,0.0,True,False,False
767,21,0,1,0,0,0,0.0,1.0,0.0,True,False,False
767,22,0,1,0,0,0,0.0,1.0,0.0,False,True,False
767,23,7,0,0,1,0,0.0,1.0,0.0,True,False,False
767,24,4,0,1,0,0,0.0,1.0,0.0,True,False,False
767,25,0,1,0,0,0,0.0,1.0,0.0,True,False,False
767,26,0,1,0,0,0,0.0,1.0,0.0,True,False,False
767,27,6,0,0,1,0,0.0,1.0,0.0,True,False,False
767,28,5,0,0,1,0,0.0,0.0,0.0,True,False,False
767,29,6,0,0,1,0,0.0,1.0,0.0,True,False,False
767,30,6,0,0,1,0,0.0,1.0,0.0,False,True,False
767,31,5,0,0,1,0,0.0,0.0,0.0,True,False,False
767,32,5,0,0,1,0,0.0,1.0,0.0,True,False,False
767,33,6,0,0,1,0,0.0,1.0,0.0,False,False,True
767,34,5,0,0,1,0,0.0,0.6666666666666666,0.3333333333333333,True,False,False
767,35,6,0,0,1,0,0.0,1.0,0.0,True,False,False
767,36,6,0,0,1,0,0.0,1.0,0.0,True,False,False
767,37,5,0,0,1,0,0.0,0.0,0.0,False,True,False
767,38,5,0,0,1,0,0.0,1.0,0.0,True,False,False
772,0,8,0,0,0,1,0.0,1.0,0.0,True,False,False
772,1,8,0,0,0,1,0.0,1.0,0.0,True,False,False
772,2,0,1,0,0,0,0.0,1.0,0.0,True,False,False
772,3,2,0,1,0,0,0.0,1.0,0.0,True,False,False
772,4,7,0,0,1,0,0.0,1.0,0.0,True,False,False
772,5,4,0,1,0,0,0.125,0.75,0.125,True,False,False
772,6,7,0,0,1,0,0.0,1.0,0.0,True,False,False
772,7,0,1,0,0,0,0.0,1.0,0.0,False,False,True
772,8,1,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
772,9,0,1,0,0,0,0.0,1.0,0.0,True,False,False
772,10,0,1,0,0,0,0.0,1.0,0.0,True,False,False
772,11,6,0,0,1,0,0.0,1.0,0.0,True,False,False
772,12,8,0,0,0,1,0.0,1.0,0.0,False,True,False
772,13,8,0,0,0,1,0.0,1.0,0.0,True,False,False
772,14,2,0,1,0,0,0.0,1.0,0.0,True,False,False
772,15,8,0,0,0,1,0.0,1.0,0.0,False,False,True
772,16,8,0,0,0,1,0.0,1.0,0.0,True,False,False
772,17,0,1,0,0,0,0.0,1.0,0.0,True,False,False
772,18,6,0,0,1,0,0.0,1.0,0.0,True,False,False
772,19,0,1,0,0,0,0.0,1.0,0.0,True,False,False
772,20,0,1,0,0,0,0.0,1.0,0.0,True,False,False
772,21,1,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
772,22,8,0,0,0,1,0.0,1.0,0.0,True,False,False
772,23,0,1,0,0,0,0.0,1.0,0.0,False,True,False
772,24,7,0,0,1,0,0.0,1.0,0.0,True,False,False
772,25,7,0,0,1,0,0.0,1.0,0.0,True,False,False
772,26,4,0,1,0,0,0.125,0.75,0.125,True,False,False
772,27,5,0,0,1,0,0.0,0.0,1.0,False,True,False
772,28,4,0,1,0,0,0.25,0.0,0.75,True,False,False
772,29,5,0,0,1,0,1.0,0.0,0.0,False,False,True
792,0,1,0,1,0,0,1.0,0.0,0.0,True,False,False
792,1,4,0,1,0,0,0.4,0.4,0.2,True,False,False
792,2,7,0,0,1,0,0.0,1.0,0.0,True,False,False
792,3,0,1,0,0,0,0.0,1.0,0.0,True,False,False
792,4,2,0,1,0,0,1.0,0.0,0.0,False,False,True
792,5,4,0,1,0,0,0.3333333333333333,0.5,0.1666666666666666,True,False,False
792,6,2,0,1,0,0,1.0,0.0,0.0,False,False,True
792,7,7,0,0,1,0,0.0,1.0,0.0,True,False,False
792,8,0,1,0,0,0,0.0,1.0,0.0,True,False,False
792,9,1,0,1,0,0,1.0,0.0,0.0,False,True,False
792,10,0,1,0,0,0,0.0,1.0,0.0,True,False,False
792,11,4,0,1,0,0,0.4,0.4,0.2,True,False,False
792,12,0,1,0,0,0,0.0,1.0,0.0,True,False,False
792,13,2,0,1,0,0,1.0,0.0,0.0,False,False,True
792,14,7,0,0,1,0,0.0,1.0,0.0,True,False,False
792,15,1,0,1,0,0,1.0,0.0,0.0,True,False,False
792,16,0,1,0,0,0,0.0,1.0,0.0,True,False,False
792,17,2,0,1,0,0,1.0,0.0,0.0,True,False,False
792,18,7,0,0,1,0,0.0,1.0,0.0,True,False,False
792,19,1,0,1,0,0,1.0,0.0,0.0,True,False,False
792,20,0,1,0,0,0,0.0,1.0,0.0,True,False,False
792,21,4,0,1,0,0,0.3333333333333333,0.5,0.1666666666666666,False,False,True
792,22,4,0,1,0,0,0.5,0.0,0.5,True,False,False
792,23,7,0,0,1,0,0.0,1.0,0.0,True,False,False
792,24,2,0,1,0,0,0.5,0.5,0.0,True,False,False
792,25,0,1,0,0,0,0.0,1.0,0.0,False,True,False
792,26,1,0,1,0,0,1.0,0.0,0.0,True,False,False
792,27,4,0,1,0,0,0.0,0.0,1.0,True,False,False
792,28,5,0,0,1,0,0.0,0.0,0.0,True,False,False
794,0,2,0,1,0,0,0.0,1.0,0.0,False,False,True
794,1,0,1,0,0,0,0.0,1.0,0.0,True,False,False
794,2,8,0,0,0,1,0.0,1.0,0.0,True,False,False
794,3,4,0,1,0,0,0.0,0.8333333333333334,0.1666666666666666,True,False,False
794,4,0,1,0,0,0,0.0,1.0,0.0,True,False,False
794,5,7,0,0,1,0,0.0,1.0,0.0,True,False,False
794,6,1,0,1,0,0,0.0,1.0,0.0,True,False,False
794,7,0,1,0,0,0,0.0,1.0,0.0,True,False,False
794,8,0,1,0,0,0,0.0,1.0,0.0,False,False,True
794,9,8,0,0,0,1,0.0,1.0,0.0,True,False,False
794,10,1,0,1,0,0,0.0,1.0,0.0,True,False,False
794,11,4,0,1,0,0,0.0,0.8333333333333334,0.1666666666666666,True,False,False
794,12,2,0,1,0,0,0.0,1.0,0.0,True,False,False
794,13,7,0,0,1,0,0.0,1.0,0.0,False,False,True
794,14,5,0,0,1,0,0.3333333333333333,0.0,0.6666666666666666,True,False,False
794,15,5,0,0,1,0,1.0,0.0,0.0,False,True,False
802,0,0,1,0,0,0,0.0,1.0,0.0,False,True,False
802,1,4,0,1,0,0,0.0,0.875,0.125,True,False,False
802,2,0,1,0,0,0,0.0,1.0,0.0,False,False,True
802,3,0,1,0,0,0,0.0,1.0,0.0,False,False,True
802,4,7,0,0,1,0,0.0,1.0,0.0,True,False,False
802,5,8,0,0,0,1,0.0,1.0,0.0,True,False,False
802,6,7,0,0,1,0,0.0,1.0,0.0,True,False,False
802,7,0,1,0,0,0,0.0,1.0,0.0,True,False,False
802,8,2,0,1,0,0,0.0,1.0,0.0,True,False,False
802,9,0,1,0,0,0,0.0,1.0,0.0,True,False,False
802,10,0,1,0,0,0,0.0,1.0,0.0,True,False,False
802,11,6,0,0,1,0,0.0,1.0,0.0,True,False,False
802,12,8,0,0,0,1,0.0,1.0,0.0,True,False,False
802,13,2,0,1,0,0,0.0,1.0,0.0,True,False,False
802,14,0,1,0,0,0,0.0,1.0,0.0,True,False,False
802,15,7,0,0,1,0,0.0,1.0,0.0,True,False,False
802,16,4,0,1,0,0,0.0,0.8571428571428571,0.1428571428571428,False,False,True
802,17,5,0,0,1,0,1.0,0.0,0.0,True,False,False
802,18,4,0,1,0,0,0.3333333333333333,0.0,0.6666666666666666,True,False,False
806,0,8,0,0,0,1,0.0,1.0,0.0,True,False,False
806,1,7,0,0,1,0,0.0,1.0,0.0,True,False,False
806,2,0,1,0,0,0,0.0,1.0,0.0,True,False,False
806,3,0,1,0,0,0,0.0,1.0,0.0,True,False,False
806,4,8,0,0,0,1,0.0,1.0,0.0,False,True,False
806,5,7,0,0,1,0,0.0,1.0,0.0,True,False,False
806,6,0,1,0,0,0,0.0,1.0,0.0,True,False,False
806,7,0,1,0,0,0,0.0,1.0,0.0,True,False,False
806,8,4,0,1,0,0,0.0,0.875,0.125,True,False,False
806,9,0,1,0,0,0,0.0,1.0,0.0,True,False,False
806,10,6,0,0,1,0,0.0,1.0,0.0,True,False,False
806,11,6,0,0,1,0,0.0,1.0,0.0,True,False,False
806,12,7,0,0,1,0,0.0,1.0,0.0,False,False,True
806,13,2,0,1,0,0,0.0,1.0,0.0,True,False,False
806,14,6,0,0,1,0,0.5,0.5,0.0,True,False,False
806,15,0,1,0,0,0,0.0,1.0,0.0,False,False,True
806,16,0,1,0,0,0,0.0,1.0,0.0,True,False,False
806,17,0,1,0,0,0,0.0,1.0,0.0,True,False,False
806,18,7,0,0,1,0,0.0,1.0,0.0,False,False,True
806,19,0,1,0,0,0,0.0,1.0,0.0,True,False,False
806,20,4,0,1,0,0,0.2,0.7,0.1,False,True,False
806,21,5,0,0,1,0,0.0,0.0,1.0,True,False,False
806,22,6,0,0,1,0,1.0,0.0,0.0,True,False,False
806,23,0,1,0,0,0,0.0,1.0,0.0,True,False,False
806,24,0,1,0,0,0,0.0,1.0,0.0,True,False,False
819,0,0,1,0,0,0,0.0,1.0,0.0,True,False,False
819,1,7,0,0,1,0,0.0,1.0,0.0,True,False,False
819,2,0,1,0,0,0,0.0,1.0,0.0,True,False,False
819,3,0,1,0,0,0,0.0,1.0,0.0,True,False,False
819,4,8,0,0,0,1,0.0,1.0,0.0,True,False,False
819,5,6,0,0,1,0,0.0,1.0,0.0,False,False,True
819,6,1,0,1,0,0,0.5,0.5,0.0,True,False,False
819,7,7,0,0,1,0,0.0,1.0,0.0,True,False,False
819,8,4,0,1,0,0,0.125,0.75,0.125,True,False,False
819,9,2,0,1,0,0,1.0,0.0,0.0,True,False,False
819,10,2,0,1,0,0,1.0,0.0,0.0,True,False,False
819,11,1,0,1,0,0,0.6666666666666666,0.3333333333333333,0.0,True,False,False
819,12,4,0,1,0,0,0.25,0.625,0.125,True,False,False
819,13,8,0,0,0,1,0.0,1.0,0.0,True,False,False
819,14,0,1,0,0,0,0.0,1.0,0.0,False,True,False
819,15,0,1,0,0,0,0.0,1.0,0.0,True,False,False
819,16,0,1,0,0,0,0.0,1.0,0.0,True,False,False
819,17,7,0,0,1,0,0.0,1.0,0.0,False,False,True
819,18,7,0,0,1,0,0.0,1.0,0.0,True,False,False
819,19,7,0,0,1,0,0.0,1.0,0.0,False,True,False
819,20,7,0,0,1,0,0.0,1.0,0.0,True,False,False
819,21,0,1,0,0,0,0.0,1.0,0.0,True,False,False
819,22,4,0,1,0,0,0.2857142857142857,0.5714285714285714,0.1428571428571428,True,False,False
819,23,8,0,0,0,1,0.0,1.0,0.0,True,False,False
819,24,1,0,1,0,0,0.6666666666666666,0.3333333333333333,0.0,True,False,False
819,25,0,1,0,0,0,0.0,1.0,0.0,True,False,False
819,26,2,0,1,0,0,1.0,0.0,0.0,True,False,False
819,27,5,0,0,1,0,1.0,0.0,0.0,False,False,True
819,28,5,0,0,1,0,0.0,0.0,1.0,True,False,False
819,29,4,0,1,0,0,0.2,0.0,0.8,False,True,False
827,0,0,1,0,0,0,0.0,1.0,0.0,True,False,False
827,1,8,0,0,0,1,0.0,1.0,0.0,True,False,False
827,2,0,1,0,0,0,0.0,1.0,0.0,True,False,False
827,3,7,0,0,1,0,0.0,1.0,0.0,False,False,True
827,4,1,0,1,0,0,0.6666666666666666,0.3333333333333333,0.0,True,False,False
827,5,4,0,1,0,0,0.1666666666666666,0.8333333333333334,0.0,True,False,False
827,6,6,0,0,1,0,0.0,1.0,0.0,False,True,False
827,7,0,1,0,0,0,0.0,1.0,0.0,True,False,False
827,8,2,0,1,0,0,0.5,0.5,0.0,True,False,False
827,9,8,0,0,0,1,0.0,1.0,0.0,False,False,True
827,10,8,0,0,0,1,0.0,1.0,0.0,True,False,False
827,11,0,1,0,0,0,0.0,1.0,0.0,True,False,False
827,12,2,0,1,0,0,0.5,0.5,0.0,True,False,False
827,13,8,0,0,0,1,0.0,1.0,0.0,True,False,False
827,14,1,0,1,0,0,0.4,0.6,0.0,True,False,False
827,15,7,0,0,1,0,0.0,1.0,0.0,True,False,False
827,16,4,0,1,0,0,0.5,0.5,0.0,False,False,True
827,17,0,1,0,0,0,0.0,1.0,0.0,True,False,False
827,18,6,0,0,1,0,0.0,0.0,0.0,True,False,False
837,0,2,0,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,False,False
837,1,0,1,0,0,0,0.0,1.0,0.0,True,False,False
837,2,7,0,0,1,0,0.0,1.0,0.0,True,False,False
837,3,6,0,0,1,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
837,4,7,0,0,1,0,0.0,1.0,0.0,True,False,False
837,5,1,0,1,0,0,0.4,0.6,0.0,False,False,True
837,6,0,1,0,0,0,0.0,1.0,0.0,True,False,False
837,7,0,1,0,0,0,0.0,1.0,0.0,False,False,True
837,8,8,0,0,0,1,0.0,1.0,0.0,True,False,False
837,9,6,0,0,1,0,0.0,1.0,0.0,True,False,False
837,10,0,1,0,0,0,0.0,1.0,0.0,True,False,False
837,11,8,0,0,0,1,0.0,1.0,0.0,True,False,False
837,12,1,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
837,13,0,1,0,0,0,0.0,1.0,0.0,True,False,False
837,14,7,0,0,1,0,0.0,1.0,0.0,False,False,True
837,15,2,0,1,0,0,0.6666666666666666,0.0,0.3333333333333333,True,False,False
837,16,4,0,1,0,0,0.0,1.0,0.0,True,False,False
837,17,4,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
837,18,4,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
837,19,1,0,1,0,0,0.5,0.5,0.0,True,False,False
837,20,0,1,0,0,0,0.0,1.0,0.0,False,True,False
837,21,4,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
837,22,0,1,0,0,0,0.0,1.0,0.0,True,False,False
837,23,7,0,0,1,0,0.0,1.0,0.0,True,False,False
837,24,2,0,1,0,0,0.6666666666666666,0.0,0.3333333333333333,True,False,False
837,25,0,1,0,0,0,0.0,1.0,0.0,True,False,False
837,26,7,0,0,1,0,0.0,1.0,0.0,False,True,False
837,27,8,0,0,0,1,0.0,1.0,0.0,True,False,False
837,28,4,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,False,True,False
837,29,6,0,0,1,0,0.0,1.0,0.0,True,False,False
837,30,2,0,1,0,0,0.6666666666666666,0.0,0.3333333333333333,True,False,False
