graph_id,src_id,dst_id,feat_connectivity_0,feat_connectivity_1,feat_connectivity_2
701,13,9,0,1,0
701,14,9,0,1,0
701,15,11,0,1,0
701,16,11,0,1,0
701,17,9,0,1,0
701,18,9,0,1,0
701,19,21,0,1,0
701,20,21,0,1,0
701,21,0,0,0,1
701,21,11,0,0,1
701,21,19,0,1,0
701,21,20,0,1,0
712,0,3,0,1,0
712,1,3,0,1,0
712,2,3,0,1,0
712,3,0,0,1,0
712,3,1,0,1,0
712,3,2,0,1,0
712,3,4,0,1,0
712,3,5,0,1,0
712,3,15,0,0,1
712,4,3,0,1,0
712,5,3,0,1,0
712,5,6,0,1,0
712,6,5,0,1,0
712,7,8,0,1,0
712,7,9,0,1,0
712,7,11,0,1,0
712,7,12,0,1,0
712,7,13,0,1,0
712,7,15,0,0,1
712,8,7,0,1,0
712,9,7,0,1,0
712,10,11,0,1,0
712,11,7,0,1,0
712,11,10,0,1,0
712,12,7,0,1,0
712,13,7,0,1,0
712,14,15,1,0,0
712,15,3,0,0,1
712,15,7,0,0,1
712,15,14,1,0,0
744,0,6,0,1,0
744,1,5,0,1,0
744,2,6,0,1,0
744,3,6,0,1,0
744,4,6,0,1,0
744,5,1,0,1,0
744,5,6,0,1,0
744,6,0,0,1,0
744,6,2,0,1,0
744,6,3,0,1,0
744,6,4,0,1,0
744,6,5,0,1,0
744,6,29,0,0,1
744,7,9,0,1,0
744,8,9,0,1,0
744,9,7,0,1,0
744,9,8,0,1,0
744,9,10,0,1,0
744,9,11,0,1,0
744,9,13,0,1,0
744,9,29,0,0,1
744,10,9,0,1,0
744,11,9,0,1,0
744,12,13,0,1,0
744,13,9,0,1,0
744,13,12,0,1,0
744,14,20,0,1,0
744,15,16,0,1,0
744,16,15,0,1,0
744,16,20,0,1,0
744,17,20,0,1,0
744,18,20,0,1,0
744,19,20,0,1,0
744,20,14,0,1,0
744,20,16,0,1,0
744,20,17,0,1,0
744,20,18,0,1,0
744,20,19,0,1,0
744,20,30,0,0,1
744,21,23,0,1,0
744,21,26,0,1,0
744,22,26,0,1,0
744,23,21,0,1,0
744,24,26,0,1,0
744,25,26,0,1,0
744,26,21,0,1,0
744,26,22,0,1,0
744,26,24,0,1,0
744,26,25,0,1,0
744,26,27,0,1,0
744,26,28,0,1,0
744,26,30,0,0,1
744,27,26,0,1,0
744,28,26,0,1,0
744,29,6,0,0,1
744,29,9,0,0,1
744,29,32,0,1,0
744,30,20,0,0,1
744,30,26,0,0,1
744,30,31,0,1,0
744,31,30,0,1,0
744,32,29,0,1,0
756,0,4,0,1,0
756,0,6,0,1,0
756,1,6,0,1,0
756,2,6,0,1,0
756,3,5,0,1,0
756,4,0,0,1,0
756,5,3,0,1,0
756,5,6,0,1,0
756,6,0,0,1,0
756,6,1,0,1,0
756,6,2,0,1,0
756,6,5,0,1,0
756,6,7,0,1,0
756,6,23,0,0,1
756,7,6,0,1,0
756,8,13,0,1,0
756,9,10,0,1,0
756,10,9,0,1,0
756,10,12,0,1,0
756,11,12,0,1,0
756,12,10,0,1,0
756,12,11,0,1,0
756,12,13,0,1,0
756,12,14,0,1,0
756,12,15,0,1,0
756,12,23,0,0,1
756,13,8,0,1,0
756,13,12,0,1,0
756,14,12,0,1,0
756,15,12,0,1,0
756,16,19,0,1,0
756,16,21,0,1,0
756,17,19,0,1,0
756,17,21,0,1,0
756,18,21,0,1,0
756,19,16,0,1,0
756,19,17,0,1,0
756,20,21,0,1,0
756,21,16,0,1,0
756,21,17,0,1,0
756,21,18,0,1,0
756,21,20,0,1,0
756,21,23,0,0,1
756,22,23,0,1,0
756,23,6,0,0,1
756,23,12,0,0,1
756,23,21,0,0,1
756,23,22,0,1,0
759,0,2,0,1,0
759,1,2,1,0,0
759,1,3,1,0,0
759,1,5,0,1,0
759,1,16,0,0,1
759,2,0,0,1,0
759,2,1,1,0,0
759,2,3,1,0,0
759,2,6,1,0,0
759,3,1,1,0,0
759,3,2,1,0,0
759,3,6,1,0,0
759,4,6,0,1,0
759,5,1,0,1,0
759,6,2,1,0,0
759,6,3,1,0,0
759,6,4,0,1,0
759,7,9,1,0,0
759,7,12,1,0,0
759,7,13,1,0,0
759,8,9,0,1,0
759,9,7,1,0,0
759,9,8,0,1,0
759,9,12,1,0,0
759,10,12,0,1,0
759,11,13,0,1,0
759,12,7,1,0,0
759,12,9,1,0,0
759,12,10,0,1,0
759,12,13,1,0,0
759,13,7,1,0,0
759,13,11,0,1,0
759,13,12,1,0,0
759,13,14,0,0,1
759,14,13,0,0,1
759,14,15,0,0,1
759,14,19,1,0,0
759,15,14,0,0,1
759,16,1,0,0,1
759,16,18,0,0,1
759,16,19,1,0,0
759,17,19,0,1,0
759,18,16,0,0,1
759,19,14,1,0,0
759,19,16,1,0,0
759,19,17,0,1,0
764,0,1,0,1,0
764,0,5,0,1,0
764,0,11,0,1,0
764,0,20,0,0,1
764,1,0,0,1,0
764,1,10,0,1,0
764,2,9,0,1,0
764,2,11,0,1,0
764,3,4,0,1,0
764,3,6,0,1,0
764,3,11,0,1,0
764,4,3,0,1,0
764,4,8,0,1,0
764,5,0,0,1,0
764,6,3,0,1,0
764,7,11,0,1,0
764,8,4,0,1,0
764,9,2,0,1,0
764,10,1,0,1,0
764,10,11,0,1,0
764,11,0,0,1,0
764,11,2,0,1,0
764,11,3,0,1,0
764,11,7,0,1,0
764,11,10,0,1,0
764,12,18,0,1,0
764,13,15,0,1,0
764,14,15,0,1,0
764,14,19,0,1,0
764,15,13,0,1,0
764,15,14,0,1,0
764,15,16,0,1,0
764,15,18,0,1,0
764,16,15,0,1,0
764,16,17,0,1,0
764,17,16,0,1,0
764,17,18,0,1,0
764,18,12,0,1,0
764,18,15,0,1,0
764,18,17,0,1,0
764,18,20,0,0,1
764,19,14,0,1,0
764,20,0,0,0,1
764,20,18,0,0,1
764,20,21,0,1,0
764,21,20,0,1,0
765,0,6,0,1,0
765,1,2,0,1,0
765,2,1,0,1,0
765,2,5,0,1,0
765,2,6,1,0,0
765,3,6,0,1,0
765,4,6,0,1,0
765,5,2,0,1,0
765,6,0,0,1,0
765,6,2,1,0,0
765,6,3,0,1,0
765,6,4,0,1,0
765,6,20,0,0,1
765,7,9,1,0,0
765,7,10,1,0,0
765,7,12,0,1,0
765,8,9,0,1,0
765,9,7,1,0,0
765,9,8,0,1,0
765,9,10,1,0,0
765,9,11,0,1,0
765,9,20,0,0,1
765,10,7,1,0,0
765,10,9,1,0,0
765,11,9,0,1,0
765,12,7,0,1,0
765,13,16,0,1,0
765,14,15,0,1,0
765,14,16,1,0,0
765,14,17,0,1,0
765,15,14,0,1,0
765,16,13,0,1,0
765,16,14,1,0,0
765,16,18,0,1,0
765,16,19,0,1,0
765,16,20,0,0,1
765,17,14,0,1,0
765,18,16,0,1,0
765,19,16,0,1,0
765,20,6,0,0,1
765,20,9,0,0,1
765,20,16,0,0,1
767,0,2,0,1,0
767,1,2,0,1,0
767,2,0,0,1,0
767,2,1,0,1,0
767,2,3,0,1,0
767,3,2,0,1,0
767,4,5,0,1,0
767,5,4,0,1,0
767,5,6,0,1,0
767,5,7,0,1,0
767,6,5,0,1,0
767,7,5,0,1,0
767,8,11,0,1,0
767,9,11,0,1,0
767,10,11,0,1,0
767,11,8,0,1,0
767,11,9,0,1,0
767,11,10,0,1,0
767,12,14,0,1,0
767,13,14,0,1,0
767,14,12,0,1,0
767,14,13,0,1,0
767,14,15,0,1,0
767,15,14,0,1,0
767,16,18,0,1,0
767,16,19,0,1,0
767,16,22,0,1,0
767,17,18,0,1,0
767,18,16,0,1,0
767,18,17,0,1,0
767,18,19,0,1,0
767,18,21,0,1,0
767,18,34,0,0,1
767,19,16,0,1,0
767,19,18,0,1,0
767,20,22,0,1,0
767,21,18,0,1,0
767,22,16,0,1,0
767,22,20,0,1,0
767,23,24,0,1,0
767,24,23,0,1,0
767,24,25,0,1,0
767,24,26,0,1,0
767,25,24,0,1,0
767,26,24,0,1,0
767,27,38,0,1,0
767,29,34,0,1,0
767,30,34,0,1,0
767,32,35,0,1,0
767,32,36,0,1,0
767,33,38,0,1,0
767,34,18,0,0,1
767,34,29,0,1,0
767,34,30,0,1,0
767,35,32,0,1,0
767,36,32,0,1,0
767,38,27,0,1,0
767,38,33,0,1,0
772,0,3,0,1,0
772,1,10,0,1,0
772,2,5,0,1,0
772,2,12,0,1,0
772,3,0,0,1,0
772,3,8,0,1,0
772,4,5,0,1,0
772,5,2,0,1,0
772,5,4,0,1,0
772,5,6,0,1,0
772,5,7,0,1,0
772,5,8,1,0,0
772,5,9,0,1,0
772,5,11,0,1,0
772,5,28,0,0,1
772,6,5,0,1,0
772,7,5,0,1,0
772,7,13,0,1,0
772,8,3,0,1,0
772,8,5,1,0,0
772,8,10,0,1,0
772,9,5,0,1,0
772,9,13,0,1,0
772,10,1,0,1,0
772,10,8,0,1,0
772,11,5,0,1,0
772,12,2,0,1,0
772,13,7,0,1,0
772,13,9,0,1,0
772,14,15,0,1,0
772,14,21,0,1,0
772,15,14,0,1,0
772,16,19,0,1,0
772,16,20,0,1,0
772,16,23,0,1,0
772,17,21,0,1,0
772,17,22,0,1,0
772,18,26,0,1,0
772,19,16,0,1,0
772,19,26,0,1,0
772,20,16,0,1,0
772,20,26,0,1,0
772,21,14,0,1,0
772,21,17,0,1,0
772,21,26,1,0,0
772,22,17,0,1,0
772,23,16,0,1,0
772,23,26,0,1,0
772,24,26,0,1,0
772,25,26,0,1,0
772,26,18,0,1,0
772,26,19,0,1,0
772,26,20,0,1,0
772,26,21,1,0,0
772,26,23,0,1,0
772,26,24,0,1,0
772,26,25,0,1,0
772,26,28,0,0,1
772,27,28,0,0,1
772,28,5,0,0,1
772,28,26,0,0,1
772,28,27,0,0,1
772,28,29,1,0,0
772,29,28,1,0,0
792,0,1,1,0,0
792,0,4,1,0,0
792,1,0,1,0,0
792,1,2,0,1,0
792,1,3,0,1,0
792,1,4,1,0,0
792,1,27,0,0,1
792,2,1,0,1,0
792,3,1,0,1,0
792,4,0,1,0,0
792,4,1,1,0,0
792,5,6,1,0,0
792,5,7,0,1,0
792,5,8,0,1,0
792,5,9,1,0,0
792,5,10,0,1,0
792,5,27,0,0,1
792,6,5,1,0,0
792,6,9,1,0,0
792,7,5,0,1,0
792,8,5,0,1,0
792,9,5,1,0,0
792,9,6,1,0,0
792,10,5,0,1,0
792,11,12,0,1,0
792,11,13,1,0,0
792,11,14,0,1,0
792,11,15,1,0,0
792,11,27,0,0,1
792,12,11,0,1,0
792,13,11,1,0,0
792,13,15,1,0,0
792,14,11,0,1,0
792,15,11,1,0,0
792,15,13,1,0,0
792,16,21,0,1,0
792,17,19,1,0,0
792,17,21,1,0,0
792,18,21,0,1,0
792,19,17,1,0,0
792,19,21,1,0,0
792,20,21,0,1,0
792,21,16,0,1,0
792,21,17,1,0,0
792,21,18,0,1,0
792,21,19,1,0,0
792,21,20,0,1,0
792,21,27,0,0,1
792,22,26,1,0,0
792,22,27,0,0,1
792,23,25,0,1,0
792,24,25,0,1,0
792,24,26,1,0,0
792,25,23,0,1,0
792,25,24,0,1,0
792,26,22,1,0,0
792,26,24,1,0,0
792,27,1,0,0,1
792,27,5,0,0,1
792,27,11,0,0,1
792,27,21,0,0,1
792,27,22,0,0,1
794,0,3,0,1,0
794,1,3,0,1,0
794,2,6,0,1,0
794,3,0,0,1,0
794,3,1,0,1,0
794,3,4,0,1,0
794,3,5,0,1,0
794,3,6,0,1,0
794,3,14,0,0,1
794,4,3,0,1,0
794,5,3,0,1,0
794,6,2,0,1,0
794,6,3,0,1,0
794,7,11,0,1,0
794,8,11,0,1,0
794,9,10,0,1,0
794,10,9,0,1,0
794,10,11,0,1,0
794,11,7,0,1,0
794,11,8,0,1,0
794,11,10,0,1,0
794,11,12,0,1,0
794,11,13,0,1,0
794,11,14,0,0,1
794,12,11,0,1,0
794,13,11,0,1,0
794,14,3,0,0,1
794,14,11,0,0,1
794,14,15,1,0,0
794,15,14,1,0,0
802,0,1,0,1,0
802,0,5,0,1,0
802,0,8,0,1,0
802,1,0,0,1,0
802,1,2,0,1,0
802,1,3,0,1,0
802,1,4,0,1,0
802,1,6,0,1,0
802,1,7,0,1,0
802,1,8,0,1,0
802,1,18,0,0,1
802,2,1,0,1,0
802,2,5,0,1,0
802,3,1,0,1,0
802,4,1,0,1,0
802,5,0,0,1,0
802,5,2,0,1,0
802,5,8,0,1,0
802,6,1,0,1,0
802,7,1,0,1,0
802,8,0,0,1,0
802,8,1,0,1,0
802,8,5,0,1,0
802,9,16,0,1,0
802,10,12,0,1,0
802,10,13,0,1,0
802,10,16,0,1,0
802,11,16,0,1,0
802,12,10,0,1,0
802,12,13,0,1,0
802,12,14,0,1,0
802,13,10,0,1,0
802,13,12,0,1,0
802,13,16,0,1,0
802,14,12,0,1,0
802,14,16,0,1,0
802,15,16,0,1,0
802,16,9,0,1,0
802,16,10,0,1,0
802,16,11,0,1,0
802,16,13,0,1,0
802,16,14,0,1,0
802,16,15,0,1,0
802,16,18,0,0,1
802,17,18,1,0,0
802,18,1,0,0,1
802,18,16,0,0,1
802,18,17,1,0,0
806,0,2,0,1,0
806,0,7,0,1,0
806,1,5,0,1,0
806,2,0,0,1,0
806,2,7,0,1,0
806,2,8,0,1,0
806,3,8,0,1,0
806,4,13,0,1,0
806,5,1,0,1,0
806,5,8,0,1,0
806,5,9,0,1,0
806,5,12,0,1,0
806,6,7,0,1,0
806,6,8,0,1,0
806,6,10,0,1,0
806,7,0,0,1,0
806,7,2,0,1,0
806,7,6,0,1,0
806,8,2,0,1,0
806,8,3,0,1,0
806,8,5,0,1,0
806,8,6,0,1,0
806,8,9,0,1,0
806,8,10,0,1,0
806,8,14,0,1,0
806,8,21,0,0,1
806,9,5,0,1,0
806,9,8,0,1,0
806,10,6,0,1,0
806,10,8,0,1,0
806,10,11,0,1,0
806,10,13,0,1,0
806,11,10,0,1,0
806,12,5,0,1,0
806,13,4,0,1,0
806,13,10,0,1,0
806,14,8,0,1,0
806,14,20,1,0,0
806,15,20,0,1,0
806,16,20,0,1,0
806,17,20,0,1,0
806,18,20,0,1,0
806,19,20,0,1,0
806,20,14,1,0,0
806,20,15,0,1,0
806,20,16,0,1,0
806,20,17,0,1,0
806,20,18,0,1,0
806,20,19,0,1,0
806,20,21,0,0,1
806,20,22,1,0,0
806,20,23,0,1,0
806,20,24,0,1,0
806,21,8,0,0,1
806,21,20,0,0,1
806,22,20,1,0,0
806,23,20,0,1,0
806,24,20,0,1,0
819,0,8,0,1,0
819,1,8,0,1,0
819,2,8,0,1,0
819,3,8,0,1,0
819,4,6,0,1,0
819,5,8,0,1,0
819,6,4,0,1,0
819,6,9,1,0,0
819,7,8,0,1,0
819,8,0,0,1,0
819,8,1,0,1,0
819,8,2,0,1,0
819,8,3,0,1,0
819,8,5,0,1,0
819,8,7,0,1,0
819,8,9,1,0,0
819,8,29,0,0,1
819,9,6,1,0,0
819,9,8,1,0,0
819,10,11,1,0,0
819,10,12,1,0,0
819,11,10,1,0,0
819,11,12,1,0,0
819,11,13,0,1,0
819,12,10,1,0,0
819,12,11,1,0,0
819,12,14,0,1,0
819,12,15,0,1,0
819,12,16,0,1,0
819,12,17,0,1,0
819,12,18,0,1,0
819,12,29,0,0,1
819,13,11,0,1,0
819,14,12,0,1,0
819,15,12,0,1,0
819,16,12,0,1,0
819,17,12,0,1,0
819,18,12,0,1,0
819,19,22,0,1,0
819,20,22,0,1,0
819,21,22,0,1,0
819,22,19,0,1,0
819,22,20,0,1,0
819,22,21,0,1,0
819,22,24,1,0,0
819,22,25,0,1,0
819,22,26,1,0,0
819,22,29,0,0,1
819,23,24,0,1,0
819,23,25,0,1,0
819,24,22,1,0,0
819,24,23,0,1,0
819,24,26,1,0,0
819,25,22,0,1,0
819,25,23,0,1,0
819,26,22,1,0,0
819,26,24,1,0,0
819,27,29,1,0,0
819,28,29,0,0,1
819,29,8,0,0,1
819,29,12,0,0,1
819,29,22,0,0,1
819,29,27,1,0,0
819,29,28,0,0,1
827,0,5,0,1,0
827,1,4,0,1,0
827,2,5,0,1,0
827,3,5,0,1,0
827,4,1,0,1,0
827,4,5,1,0,0
827,4,8,1,0,0
827,5,0,0,1,0
827,5,2,0,1,0
827,5,3,0,1,0
827,5,4,1,0,0
827,5,6,0,1,0
827,5,7,0,1,0
827,6,5,0,1,0
827,7,5,0,1,0
827,8,4,1,0,0
827,8,9,0,1,0
827,9,8,0,1,0
827,10,14,0,1,0
827,11,14,0,1,0
827,12,13,0,1,0
827,12,14,1,0,0
827,13,12,0,1,0
827,14,10,0,1,0
827,14,11,0,1,0
827,14,12,1,0,0
827,14,15,0,1,0
827,14,16,1,0,0
827,15,14,0,1,0
827,16,14,1,0,0
827,16,17,0,1,0
827,17,16,0,1,0
837,0,1,0,1,0
837,0,5,1,0,0
837,0,47,0,0,1
837,1,0,0,1,0
837,2,3,0,1,0
837,3,2,0,1,0
837,3,4,0,1,0
837,3,5,1,0,0
837,4,3,0,1,0
837,5,0,1,0,0
837,5,3,1,0,0
837,5,6,0,1,0
837,5,7,0,1,0
837,5,8,0,1,0
837,6,5,0,1,0
837,7,5,0,1,0
837,8,5,0,1,0
837,9,16,0,1,0
837,10,16,0,1,0
837,11,12,0,1,0
837,12,11,0,1,0
837,12,15,1,0,0
837,12,16,0,1,0
837,13,17,0,1,0
837,14,17,0,1,0
837,15,12,1,0,0
837,15,17,1,0,0
837,15,47,0,0,1
837,16,9,0,1,0
837,16,10,0,1,0
837,16,12,0,1,0
837,17,13,0,1,0
837,17,14,0,1,0
837,17,15,1,0,0
837,18,24,1,0,0
837,18,25,0,1,0
837,18,26,0,1,0
837,19,21,1,0,0
837,19,22,0,1,0
837,19,24,1,0,0
837,19,27,0,1,0
837,20,21,0,1,0
837,21,19,1,0,0
837,21,20,0,1,0
837,21,23,0,1,0
837,22,19,0,1,0
837,23,21,0,1,0
837,24,18,1,0,0
837,24,19,1,0,0
837,24,47,0,0,1
837,25,18,0,1,0
837,26,18,0,1,0
837,27,19,0,1,0
837,28,29,0,1,0
837,28,33,1,0,0
837,28,34,0,1,0
837,29,28,0,1,0
837,30,32,1,0,0
837,30,33,1,0,0
837,30,47,0,0,1
837,31,32,0,1,0
837,32,30,1,0,0
837,32,31,0,1,0
837,32,36,0,1,0
837,33,28,1,0,0
837,33,30,1,0,0
837,33,35,0,1,0
837,34,28,0,1,0
837,35,33,0,1,0
837,36,32,0,1,0
837,37,38,0,1,0
837,38,37,0,1,0
837,38,42,1,0,0
837,38,44,0,1,0
837,38,45,0,1,0
837,39,40,1,0,0
837,39,41,0,1,0
837,40,39,1,0,0
837,40,42,1,0,0
837,40,43,0,1,0
837,40,46,0,1,0
837,41,39,0,1,0
837,42,38,1,0,0
837,42,40,1,0,0
837,42,47,0,0,1
837,43,40,0,1,0
837,44,38,0,1,0
837,45,38,0,1,0
837,46,40,0,1,0
837,47,0,0,0,1
837,47,15,0,0,1
837,47,24,0,0,1
837,47,30,0,0,1
837,47,42,0,0,1
837,47,49,0,0,1
837,49,47,0,0,1
839,0,6,0,1,0
839,0,12,1,0,0
839,1,6,0,1,0
839,2,6,1,0,0
839,3,6,0,1,0
839,4,6,0,1,0
839,5,6,0,1,0
839,6,0,0,1,0
839,6,1,0,1,0
839,6,2,1,0,0
839,6,3,0,1,0
839,6,4,0,1,0
839,6,5,0,1,0
839,6,17,0,0,1
839,7,13,1,0,0
839,8,14,0,1,0
839,8,15,0,1,0
839,9,15,1,0,0
839,10,13,0,1,0
839,11,13,0,1,0
839,12,0,1,0,0
839,12,13,0,1,0
839,13,7,1,0,0
839,13,10,0,1,0
839,13,11,0,1,0
839,13,12,0,1,0
839,13,14,0,1,0
839,13,17,0,0,1
839,14,8,0,1,0
839,14,13,0,1,0
839,15,8,0,1,0
839,15,9,1,0,0
839,16,17,0,1,0
839,17,6,0,0,1
839,17,13,0,0,1
839,17,16,0,1,0
842,0,2,0,1,0
842,1,2,0,1,0
842,2,0,0,1,0
842,2,1,0,1,0
842,2,3,0,1,0
842,2,4,0,1,0
842,2,23,0,0,1
842,3,2,0,1,0
842,3,5,0,1,0
842,3,6,0,1,0
842,4,2,0,1,0
842,5,3,0,1,0
842,6,3,0,1,0
842,7,8,0,1,0
842,7,9,0,1,0
842,7,11,0,1,0
842,7,12,0,1,0
842,7,23,0,0,1
842,8,7,0,1,0
842,8,10,0,1,0
842,9,7,0,1,0
842,10,8,0,1,0
842,11,7,0,1,0
842,12,7,0,1,0
842,13,18,0,1,0
842,14,18,0,1,0
842,15,18,0,1,0
842,16,18,0,1,0
842,17,20,0,1,0
842,18,13,0,1,0
842,18,14,0,1,0
842,18,15,0,1,0
842,18,16,0,1,0
842,18,19,0,1,0
842,18,20,0,1,0
842,18,22,0,1,0
842,18,23,0,0,1
842,19,18,0,1,0
842,20,17,0,1,0
842,20,18,0,1,0
842,20,21,0,1,0
842,21,20,0,1,0
842,22,18,0,1,0
842,23,2,0,0,1
842,23,7,0,0,1
842,23,18,0,0,1
848,0,2,0,1,0
848,1,2,0,1,0
848,2,0,0,1,0
848,2,1,0,1,0
848,2,4,0,1,0
848,2,5,0,1,0
848,2,14,0,0,1
848,3,4,0,1,0
848,4,2,0,1,0
848,4,3,0,1,0
848,5,2,0,1,0
848,6,12,0,1,0
848,7,8,0,1,0
848,8,7,0,1,0
848,8,12,0,1,0
848,9,13,0,1,0
848,10,12,0,1,0
848,11,12,0,1,0
848,12,6,0,1,0
848,12,8,0,1,0
848,12,10,0,1,0
848,12,11,0,1,0
848,12,13,0,1,0
848,12,14,0,0,1
848,13,9,0,1,0
848,13,12,0,1,0
848,14,2,0,0,1
848,14,12,0,0,1
871,0,1,0,1,0
871,0,4,0,1,0
871,0,6,0,1,0
871,0,7,1,0,0
871,0,30,0,0,1
871,1,0,0,1,0
871,1,3,0,1,0
871,2,6,0,1,0
871,3,1,0,1,0
871,3,5,0,1,0
871,3,6,0,1,0
871,3,7,1,0,0
871,4,0,0,1,0
871,5,3,0,1,0
871,6,0,0,1,0
871,6,2,0,1,0
871,6,3,0,1,0
871,7,0,1,0,0
871,7,3,1,0,0
871,8,13,1,0,0
871,8,30,0,0,1
871,9,12,0,1,0
871,10,13,1,0,0
871,11,12,0,1,0
871,12,9,0,1,0
871,12,11,0,1,0
871,12,13,0,1,0
871,13,8,1,0,0
871,13,10,1,0,0
871,13,12,0,1,0
871,13,14,0,1,0
871,14,13,0,1,0
871,15,16,1,0,0
871,15,30,0,0,1
871,16,15,1,0,0
871,16,18,0,1,0
871,16,20,1,0,0
871,16,21,0,1,0
871,17,18,0,1,0
871,18,16,0,1,0
871,18,17,0,1,0
871,18,19,0,1,0
871,19,18,0,1,0
871,20,16,1,0,0
871,21,16,0,1,0
871,22,26,0,1,0
871,22,29,0,1,0
871,23,29,0,1,0
871,24,26,1,0,0
871,24,29,1,0,0
871,25,26,0,1,0
871,26,22,0,1,0
871,26,24,1,0,0
871,26,25,0,1,0
871,26,28,0,1,0
871,27,28,0,1,0
871,28,26,0,1,0
871,28,27,0,1,0
871,28,29,0,1,0
871,29,22,0,1,0
871,29,23,0,1,0
871,29,24,1,0,0
871,29,28,0,1,0
871,29,30,0,0,1
871,30,0,0,0,1
871,30,8,0,0,1
871,30,15,0,0,1
871,30,29,0,0,1
871,30,31,1,0,0
871,30,32,0,1,0
871,31,30,1,0,0
871,31,33,1,0,0
871,32,30,0,1,0
871,33,31,1,0,0
873,0,6,0,1,0
873,1,6,0,1,0
873,2,4,0,1,0
873,2,6,0,1,0
873,3,5,0,1,0
873,3,8,0,1,0
873,4,2,0,1,0
873,4,5,0,1,0
873,4,7,0,1,0
873,5,3,0,1,0
873,5,4,0,1,0
873,5,6,1,0,0
873,5,7,1,0,0
873,6,0,0,1,0
873,6,1,0,1,0
873,6,2,0,1,0
873,6,5,1,0,0
873,6,7,1,0,0
873,6,8,0,1,0
873,6,20,0,0,1
873,7,4,0,1,0
873,7,5,1,0,0
873,7,6,1,0,0
873,8,3,0,1,0
873,8,6,0,1,0
873,9,11,1,0,0
873,9,13,0,1,0
873,9,16,1,0,0
873,9,17,1,0,0
873,10,18,0,1,0
873,11,9,1,0,0
873,11,14,0,1,0
873,11,15,0,1,0
873,11,18,0,1,0
873,11,19,0,1,0
873,12,13,0,1,0
873,12,16,0,1,0
873,13,9,0,1,0
873,13,12,0,1,0
873,13,17,0,1,0
873,13,19,0,1,0
873,14,11,0,1,0
873,15,11,0,1,0
873,16,9,1,0,0
873,16,12,0,1,0
873,16,20,0,0,1
873,17,9,1,0,0
873,17,13,0,1,0
873,18,10,0,1,0
873,18,11,0,1,0
873,19,11,0,1,0
873,19,13,0,1,0
873,20,6,0,0,1
873,20,16,0,0,1
873,20,21,0,1,0
873,21,20,0,1,0
876,0,2,0,1,0
876,0,8,1,0,0
876,1,2,0,1,0
876,1,8,0,1,0
876,2,0,0,1,0
876,2,1,0,1,0
876,2,8,0,1,0
876,3,5,0,1,0
876,3,8,1,0,0
876,3,9,0,1,0
876,3,10,0,1,0
876,3,47,0,0,1
876,3,49,0,0,1
876,4,8,0,1,0
876,5,3,0,1,0
876,6,8,0,1,0
876,6,10,0,1,0
876,7,9,0,1,0
876,8,0,1,0,0
876,8,1,0,1,0
876,8,2,0,1,0
876,8,3,1,0,0
876,8,4,0,1,0
876,8,6,0,1,0
876,9,3,0,1,0
876,9,7,0,1,0
876,10,3,0,1,0
876,10,6,0,1,0
876,11,13,0,1,0
876,12,13,0,1,0
876,12,22,0,1,0
876,12,23,0,1,0
876,13,11,0,1,0
876,13,12,0,1,0
876,13,15,0,1,0
876,13,16,1,0,0
876,13,18,0,1,0
876,13,19,0,1,0
876,13,23,1,0,0
876,14,23,0,1,0
876,15,13,0,1,0
876,16,13,1,0,0
876,16,23,1,0,0
876,17,23,0,1,0
876,18,13,0,1,0
876,19,13,0,1,0
876,20,21,0,1,0
876,20,23,1,0,0
876,20,46,0,0,1
876,20,48,0,0,1
876,21,20,0,1,0
876,22,12,0,1,0
876,22,23,0,1,0
876,23,12,0,1,0
876,23,13,1,0,0
876,23,14,0,1,0
876,23,16,1,0,0
876,23,17,0,1,0
876,23,20,1,0,0
876,23,22,0,1,0
876,24,27,0,1,0
876,24,28,0,1,0
876,24,29,1,0,0
876,24,32,0,1,0
876,24,47,0,0,1
876,24,49,0,0,1
876,25,29,0,1,0
876,26,29,0,1,0
876,26,31,0,1,0
876,27,24,0,1,0
876,28,24,0,1,0
876,29,24,1,0,0
876,29,25,0,1,0
876,29,26,0,1,0
876,29,30,0,1,0
876,29,31,1,0,0
876,29,33,0,1,0
876,30,29,0,1,0
876,31,26,0,1,0
876,31,29,1,0,0
876,32,24,0,1,0
876,32,34,0,1,0
876,33,29,0,1,0
876,34,32,0,1,0
876,35,37,0,1,0
876,36,41,0,1,0
876,36,43,0,1,0
876,36,44,0,1,0
876,37,35,0,1,0
876,37,38,0,1,0
876,37,40,0,1,0
876,37,41,1,0,0
876,37,46,0,0,1
876,37,48,0,0,1
876,38,37,0,1,0
876,39,41,0,1,0
876,40,37,0,1,0
876,40,42,0,1,0
876,41,36,0,1,0
876,41,37,1,0,0
876,41,39,0,1,0
876,41,43,0,1,0
876,41,44,1,0,0
876,41,45,0,1,0
876,42,40,0,1,0
876,43,36,0,1,0
876,43,41,0,1,0
876,44,36,0,1,0
876,44,41,1,0,0
876,45,41,0,1,0
876,46,20,0,0,1
876,46,37,0,0,1
876,47,3,0,0,1
876,47,24,0,0,1
876,48,20,0,0,1
876,48,37,0,0,1
876,49,3,0,0,1
876,49,24,0,0,1
885,0,4,0,1,0
885,0,5,0,1,0
885,1,5,1,0,0
885,1,6,0,1,0
885,1,13,0,0,1
885,2,5,0,1,0
885,3,6,0,1,0
