graph_id,src_id,dst_id,label,train_mask,val_mask,test_mask,feat
344,18,32,0,,,,
344,18,78,0,,,,
344,18,108,0,,,,
344,18,90,0,,,,
344,18,93,0,,,,
344,18,94,0,,,,
344,19,131,0,,,,
344,19,72,0,,,,
344,19,8,0,,,,
344,19,26,0,,,,
344,19,117,0,,,,
344,19,130,0,,,,
344,19,97,0,,,,
344,20,26,0,,,,
344,20,134,0,,,,
344,20,121,0,,,,
344,20,130,0,,,,
344,20,23,0,,,,
344,21,14,0,,,,
344,21,22,0,,,,
344,21,124,0,,,,
344,22,28,0,,,,
344,22,21,0,,,,
344,22,2,0,,,,
344,22,17,0,,,,
344,23,28,0,,,,
344,23,35,0,,,,
344,23,20,0,,,,
344,23,121,0,,,,
344,23,29,0,,,,
344,24,25,0,,,,
344,24,136,0,,,,
344,24,31,0,,,,
344,24,0,0,,,,
344,25,127,0,,,,
344,25,99,0,,,,
344,25,68,0,,,,
344,25,102,0,,,,
344,25,24,0,,,,
344,25,0,0,,,,
344,26,111,0,,,,
344,26,19,0,,,,
344,26,34,0,,,,
344,26,35,0,,,,
344,26,20,0,,,,
344,26,121,0,,,,
344,26,97,0,,,,
344,27,106,0,,,,
344,27,87,0,,,,
344,27,30,0,,,,
344,27,37,0,,,,
344,28,8,0,,,,
344,28,22,0,,,,
344,28,124,0,,,,
344,28,130,0,,,,
344,28,23,0,,,,
344,29,6,0,,,,
344,29,124,0,,,,
344,29,23,0,,,,
344,30,90,0,,,,
344,30,137,0,,,,
344,30,16,0,,,,
344,30,27,0,,,,
344,31,49,0,,,,
344,31,133,0,,,,
344,31,102,0,,,,
344,31,24,0,,,,
344,32,108,0,,,,
344,32,39,0,,,,
344,32,88,0,,,,
344,32,40,0,,,,
344,32,18,0,,,,
344,32,82,0,,,,
344,33,131,0,,,,
344,33,134,0,,,,
344,33,130,0,,,,
344,33,36,0,,,,
344,34,131,0,,,,
344,34,26,0,,,,
344,34,134,0,,,,
344,34,73,0,,,,
344,35,6,0,,,,
344,35,110,0,,,,
344,35,8,0,,,,
344,35,26,0,,,,
344,35,121,0,,,,
344,35,23,0,,,,
344,35,97,0,,,,
344,36,17,0,,,,
344,36,75,0,,,,
344,36,33,0,,,,
344,37,106,0,,,,
344,37,91,0,,,,
344,37,16,0,,,,
344,37,27,0,,,,
344,38,52,0,,,,
344,38,44,0,,,,
344,38,50,0,,,,
344,38,57,0,,,,
344,38,76,0,,,,
344,39,32,0,,,,
344,39,108,0,,,,
344,39,86,0,,,,
344,39,93,0,,,,
344,39,85,0,,,,
344,40,32,0,,,,
344,40,86,0,,,,
344,40,65,0,,,,
344,40,94,0,,,,
344,41,56,0,,,,
344,41,74,0,,,,
344,41,45,0,,,,
344,41,59,0,,,,
344,41,4,0,,,,
344,41,61,0,,,,
344,41,60,0,,,,
344,41,66,0,,,,
344,42,58,0,,,,
344,42,44,0,,,,
344,42,69,0,,,,
344,42,57,0,,,,
344,43,49,0,,,,
344,43,133,0,,,,
344,43,58,0,,,,
344,44,38,0,,,,
344,44,13,0,,,,
344,44,42,0,,,,
344,45,95,0,,,,
344,45,54,0,,,,
344,45,41,0,,,,
344,45,59,0,,,,
344,45,60,0,,,,
344,45,66,0,,,,
344,45,97,0,,,,
344,45,71,0,,,,
344,46,62,0,,,,
344,46,52,0,,,,
344,46,48,0,,,,
344,46,50,0,,,,
344,46,64,0,,,,
344,46,51,0,,,,
344,47,95,0,,,,
344,47,54,0,,,,
344,47,98,0,,,,
344,47,53,0,,,,
344,48,62,0,,,,
344,48,95,0,,,,
344,48,121,0,,,,
344,48,46,0,,,,
344,48,51,0,,,,
344,48,97,0,,,,
344,49,103,0,,,,
344,49,43,0,,,,
344,49,4,0,,,,
344,49,31,0,,,,
344,49,3,0,,,,
344,50,38,0,,,,
344,50,62,0,,,,
344,50,55,0,,,,
344,50,46,0,,,,
344,50,64,0,,,,
344,51,95,0,,,,
344,51,63,0,,,,
344,51,48,0,,,,
344,51,46,0,,,,
344,51,64,0,,,,
344,51,97,0,,,,
344,51,71,0,,,,
344,52,38,0,,,,
344,52,63,0,,,,
344,52,57,0,,,,
344,52,46,0,,,,
344,53,62,0,,,,
344,53,98,0,,,,
344,53,55,0,,,,
344,53,47,0,,,,
344,54,56,0,,,,
344,54,45,0,,,,
344,54,59,0,,,,
344,54,47,0,,,,
344,55,62,0,,,,
344,55,98,0,,,,
344,55,50,0,,,,
344,55,53,0,,,,
344,56,74,0,,,,
344,56,54,0,,,,
344,56,41,0,,,,
344,56,59,0,,,,
344,57,38,0,,,,
344,57,103,0,,,,
344,57,113,0,,,,
344,57,63,0,,,,
344,57,52,0,,,,
344,57,64,0,,,,
344,57,42,0,,,,
344,58,103,0,,,,
344,58,43,0,,,,
344,58,101,0,,,,
344,58,42,0,,,,
344,59,56,0,,,,
344,59,74,0,,,,
344,59,45,0,,,,
344,59,54,0,,,,
344,59,98,0,,,,
344,59,41,0,,,,
344,59,66,0,,,,
344,60,45,0,,,,
344,60,41,0,,,,
344,60,61,0,,,,
344,60,5,0,,,,
344,60,97,0,,,,
344,60,71,0,,,,
344,61,41,0,,,,
344,61,4,0,,,,
344,61,60,0,,,,
344,61,66,0,,,,
344,61,71,0,,,,
344,61,3,0,,,,
344,62,95,0,,,,
344,62,98,0,,,,
344,62,48,0,,,,
344,62,50,0,,,,
344,62,55,0,,,,
344,62,46,0,,,,
344,62,64,0,,,,
344,62,53,0,,,,
344,63,52,0,,,,
344,63,67,0,,,,
344,63,57,0,,,,
344,63,51,0,,,,
344,64,62,0,,,,
344,64,95,0,,,,
344,64,98,0,,,,
344,64,50,0,,,,
344,64,57,0,,,,
344,64,46,0,,,,
344,64,51,0,,,,
344,64,66,0,,,,
344,65,116,0,,,,
344,65,40,0,,,,
344,65,82,0,,,,
344,65,15,0,,,,
344,66,103,0,,,,
344,66,45,0,,,,
344,66,41,0,,,,
344,66,59,0,,,,
344,66,4,0,,,,
344,66,61,0,,,,
344,66,64,0,,,,
344,66,71,0,,,,
344,67,103,0,,,,
344,67,63,0,,,,
344,67,71,0,,,,
344,67,3,0,,,,
344,68,25,0,,,,
344,68,113,0,,,,
344,68,79,0,,,,
344,68,81,0,,,,
344,68,77,0,,,,
344,68,84,0,,,,
344,69,113,0,,,,
344,69,84,0,,,,
344,69,101,0,,,,
344,69,13,0,,,,
344,69,42,0,,,,
344,70,104,0,,,,
344,70,14,0,,,,
344,70,7,0,,,,
344,70,10,0,,,,
344,71,45,0,,,,
344,71,67,0,,,,
344,71,61,0,,,,
344,71,51,0,,,,
344,71,60,0,,,,
344,71,66,0,,,,
344,71,97,0,,,,
344,72,19,0,,,,
344,72,2,0,,,,
344,72,17,0,,,,
344,72,75,0,,,,
344,72,125,0,,,,
344,72,97,0,,,,
344,73,111,0,,,,
344,73,34,0,,,,
344,73,118,0,,,,
344,73,132,0,,,,
344,74,56,0,,,,
344,74,41,0,,,,
344,74,59,0,,,,
344,74,4,0,,,,
344,75,131,0,,,,
344,75,72,0,,,,
344,75,135,0,,,,
344,75,36,0,,,,
344,76,38,0,,,,
344,76,113,0,,,,
344,76,77,0,,,,
344,76,13,0,,,,
344,77,68,0,,,,
344,77,81,0,,,,
344,77,11,0,,,,
344,77,76,0,,,,
344,78,87,0,,,,
344,78,108,0,,,,
344,78,116,0,,,,
344,78,18,0,,,,
344,78,82,0,,,,
344,78,15,0,,,,
344,79,99,0,,,,
344,79,108,0,,,,
344,79,68,0,,,,
344,79,83,0,,,,
344,79,114,0,,,,
344,79,81,0,,,,
344,79,84,0,,,,
344,80,129,0,,,,
344,80,96,0,,,,
344,80,135,0,,,,
344,81,12,0,,,,
344,81,68,0,,,,
344,81,79,0,,,,
344,81,114,0,,,,
344,81,77,0,,,,
344,81,84,0,,,,
344,81,11,0,,,,
344,82,32,0,,,,
344,82,78,0,,,,
344,82,108,0,,,,
344,82,65,0,,,,
344,82,116,0,,,,
344,82,91,0,,,,
344,83,12,0,,,,
344,83,108,0,,,,
344,83,79,0,,,,
344,83,114,0,,,,
344,83,84,0,,,,
344,83,107,0,,,,
344,84,12,0,,,,
344,84,127,0,,,,
344,84,68,0,,,,
344,84,79,0,,,,
344,84,83,0,,,,
344,84,81,0,,,,
344,84,69,0,,,,
344,84,11,0,,,,
344,85,108,0,,,,
344,85,39,0,,,,
344,85,88,0,,,,
344,85,100,0,,,,
344,85,89,0,,,,
344,86,92,0,,,,
344,86,39,0,,,,
344,86,40,0,,,,
344,87,106,0,,,,
344,87,78,0,,,,
344,87,108,0,,,,
344,87,90,0,,,,
344,87,91,0,,,,
344,87,27,0,,,,
344,88,32,0,,,,
344,88,108,0,,,,
344,88,90,0,,,,
344,88,91,0,,,,
344,88,16,0,,,,
344,88,85,0,,,,
344,89,108,0,,,,
344,89,90,0,,,,
344,89,137,0,,,,
344,89,93,0,,,,
344,89,85,0,,,,
344,90,87,0,,,,
344,90,108,0,,,,
344,90,30,0,,,,
344,90,88,0,,,,
344,90,18,0,,,,
344,90,89,0,,,,
344,91,106,0,,,,
344,91,87,0,,,,
344,91,108,0,,,,
344,91,88,0,,,,
344,91,37,0,,,,
344,91,82,0,,,,
344,92,86,0,,,,
344,92,93,0,,,,
344,92,94,0,,,,
344,93,92,0,,,,
344,93,108,0,,,,
344,93,39,0,,,,
344,93,18,0,,,,
344,93,89,0,,,,
344,94,92,0,,,,
344,94,40,0,,,,
344,94,18,0,,,,
344,94,15,0,,,,
344,95,62,0,,,,
344,95,45,0,,,,
344,95,98,0,,,,
344,95,48,0,,,,
344,95,64,0,,,,
344,95,51,0,,,,
344,95,47,0,,,,
344,95,97,0,,,,
344,96,123,0,,,,
344,96,125,0,,,,
344,96,80,0,,,,
344,96,126,0,,,,
344,97,111,0,,,,
344,97,19,0,,,,
344,97,110,0,,,,
344,97,95,0,,,,
344,97,115,0,,,,
344,97,45,0,,,,
344,97,2,0,,,,
344,97,72,0,,,,
344,97,8,0,,,,
344,97,48,0,,,,
344,97,125,0,,,,
344,97,35,0,,,,
344,97,26,0,,,,
344,97,121,0,,,,
344,97,5,0,,,,
344,97,51,0,,,,
344,97,60,0,,,,
344,97,117,0,,,,
344,97,10,0,,,,
344,97,71,0,,,,
344,98,62,0,,,,
344,98,95,0,,,,
344,98,59,0,,,,
344,98,55,0,,,,
344,98,64,0,,,,
344,98,47,0,,,,
344,98,53,0,,,,
344,99,25,0,,,,
344,99,127,0,,,,
344,99,108,0,,,,
344,99,79,0,,,,
344,99,109,0,,,,
344,99,0,0,,,,
344,99,107,0,,,,
344,100,137,0,,,,
344,100,16,0,,,,
344,100,85,0,,,,
344,101,127,0,,,,
344,101,133,0,,,,
344,101,58,0,,,,
344,101,102,0,,,,
344,101,69,0,,,,
344,102,103,0,,,,
344,102,25,0,,,,
344,102,113,0,,,,
344,102,31,0,,,,
344,102,101,0,,,,
344,103,49,0,,,,
344,103,58,0,,,,
344,103,102,0,,,,
344,103,67,0,,,,
344,103,57,0,,,,
344,103,66,0,,,,
344,103,3,0,,,,
344,104,120,0,,,,
344,104,123,0,,,,
344,104,70,0,,,,
344,105,122,0,,,,
344,105,110,0,,,,
344,105,119,0,,,,
344,105,5,0,,,,
344,105,1,0,,,,
344,106,87,0,,,,
344,106,108,0,,,,
344,106,37,0,,,,
344,106,109,0,,,,
344,106,91,0,,,,
344,106,27,0,,,,
344,107,127,0,,,,
344,107,99,0,,,,
344,107,108,0,,,,
344,107,83,0,,,,
344,107,128,0,,,,
344,107,109,0,,,,
344,108,32,0,,,,
344,108,78,0,,,,
344,108,106,0,,,,
344,108,87,0,,,,
344,108,99,0,,,,
344,108,79,0,,,,
344,108,90,0,,,,
344,108,39,0,,,,
344,108,83,0,,,,
344,108,93,0,,,,
344,108,114,0,,,,
344,108,88,0,,,,
344,108,116,0,,,,
344,108,109,0,,,,
344,108,91,0,,,,
344,108,107,0,,,,
344,108,18,0,,,,
344,108,89,0,,,,
344,108,82,0,,,,
344,108,85,0,,,,
344,109,106,0,,,,
344,109,99,0,,,,
344,109,108,0,,,,
344,109,128,0,,,,
344,109,0,0,,,,
344,109,107,0,,,,
344,110,111,0,,,,
344,110,115,0,,,,
344,110,35,0,,,,
344,110,112,0,,,,
344,110,5,0,,,,
344,110,105,0,,,,
344,110,97,0,,,,
344,111,122,0,,,,
344,111,110,0,,,,
344,111,26,0,,,,
344,111,73,0,,,,
344,111,5,0,,,,
344,111,117,0,,,,
344,111,97,0,,,,
344,112,6,0,,,,
344,112,110,0,,,,
344,112,7,0,,,,
344,112,1,0,,,,
344,113,68,0,,,,
344,113,102,0,,,,
344,113,69,0,,,,
344,113,57,0,,,,
344,113,76,0,,,,
344,114,12,0,,,,
344,114,108,0,,,,
344,114,79,0,,,,
344,114,83,0,,,,
344,114,81,0,,,,
344,114,116,0,,,,
344,115,110,0,,,,
344,115,8,0,,,,
344,115,119,0,,,,
344,115,7,0,,,,
344,115,117,0,,,,
344,115,10,0,,,,
344,115,97,0,,,,
344,116,78,0,,,,
344,116,108,0,,,,
344,116,65,0,,,,
344,116,114,0,,,,
344,116,82,0,,,,
344,116,15,0,,,,
344,117,111,0,,,,
344,117,19,0,,,,
344,117,115,0,,,,
344,117,132,0,,,,
344,117,125,0,,,,
344,117,126,0,,,,
344,117,97,0,,,,
344,118,122,0,,,,
344,118,129,0,,,,
344,118,73,0,,,,
344,119,120,0,,,,
344,119,115,0,,,,
344,119,123,0,,,,
344,119,105,0,,,,
344,119,126,0,,,,
344,120,104,0,,,,
344,120,119,0,,,,
344,120,7,0,,,,
344,120,1,0,,,,
344,121,48,0,,,,
344,121,35,0,,,,
344,121,20,0,,,,
344,121,26,0,,,,
344,121,23,0,,,,
344,121,97,0,,,,
344,122,111,0,,,,
344,122,118,0,,,,
344,122,5,0,,,,
344,122,105,0,,,,
344,122,126,0,,,,
344,123,104,0,,,,
344,123,96,0,,,,
344,123,119,0,,,,
344,123,10,0,,,,
344,124,28,0,,,,
344,124,21,0,,,,
344,124,9,0,,,,
344,124,29,0,,,,
344,125,72,0,,,,
344,125,96,0,,,,
344,125,135,0,,,,
344,125,117,0,,,,
344,125,10,0,,,,
344,125,97,0,,,,
344,126,122,0,,,,
344,126,129,0,,,,
344,126,96,0,,,,
344,126,119,0,,,,
344,126,117,0,,,,
344,127,25,0,,,,
344,127,136,0,,,,
344,127,99,0,,,,
344,127,128,0,,,,
344,127,0,0,,,,
344,127,84,0,,,,
344,127,101,0,,,,
344,127,107,0,,,,
344,128,136,0,,,,
344,128,127,0,,,,
344,128,109,0,,,,
344,128,0,0,,,,
344,128,107,0,,,,
344,129,118,0,,,,
344,129,132,0,,,,
344,129,80,0,,,,
344,129,126,0,,,,
344,130,19,0,,,,
344,130,28,0,,,,
344,130,17,0,,,,
344,130,20,0,,,,
344,130,33,0,,,,
344,131,19,0,,,,
344,131,34,0,,,,
344,131,132,0,,,,
344,131,75,0,,,,
344,131,33,0,,,,
344,132,131,0,,,,
344,132,129,0,,,,
344,132,73,0,,,,
344,132,135,0,,,,
344,132,117,0,,,,
344,133,136,0,,,,
344,133,43,0,,,,
344,133,31,0,,,,
344,133,101,0,,,,
344,134,34,0,,,,
344,134,20,0,,,,
344,134,33,0,,,,
344,135,132,0,,,,
344,135,75,0,,,,
344,135,125,0,,,,
344,135,80,0,,,,
344,136,127,0,,,,
344,136,133,0,,,,
344,136,24,0,,,,
344,136,128,0,,,,
344,136,0,0,,,,
344,137,30,0,,,,
344,137,100,0,,,,
344,137,89,0,,,,
345,0,68,0,,,,
345,0,37,0,,,,
345,0,6,0,,,,
345,0,45,0,,,,
345,1,37,0,,,,
345,1,6,0,,,,
345,1,57,0,,,,
345,1,15,0,,,,
345,2,10,0,,,,
345,2,50,0,,,,
345,2,53,0,,,,
345,2,32,0,,,,
345,3,23,0,,,,
345,3,13,0,,,,
345,3,19,0,,,,
345,3,44,0,,,,
345,3,5,0,,,,
345,4,8,0,,,,
345,4,64,0,,,,
345,4,12,0,,,,
345,4,60,0,,,,
345,4,62,0,,,,
345,5,23,0,,,,
345,5,41,0,,,,
345,5,13,0,,,,
345,5,67,0,,,,
345,5,3,0,,,,
345,6,10,0,,,,
345,6,0,0,,,,
345,6,50,0,,,,
345,6,29,0,,,,
345,6,1,0,,,,
345,7,8,0,,,,
345,7,59,0,,,,
345,7,46,0,,,,
345,7,40,0,,,,
345,7,51,0,,,,
345,8,17,0,,,,
345,8,4,0,,,,
345,8,54,0,,,,
345,8,46,0,,,,
345,8,40,0,,,,
345,8,7,0,,,,
345,8,60,0,,,,
345,9,68,0,,,,
345,9,11,0,,,,
345,9,35,0,,,,
345,9,12,0,,,,
345,9,45,0,,,,
345,10,6,0,,,,
345,10,26,0,,,,
345,10,15,0,,,,
345,10,2,0,,,,
345,11,9,0,,,,
345,11,63,0,,,,
345,11,31,0,,,,
345,11,12,0,,,,
345,12,17,0,,,,
345,12,4,0,,,,
345,12,9,0,,,,
345,12,11,0,,,,
345,12,60,0,,,,
345,12,14,0,,,,
345,12,45,0,,,,
345,13,19,0,,,,
345,13,20,0,,,,
345,13,5,0,,,,
345,13,36,0,,,,
345,13,3,0,,,,
345,14,33,0,,,,
345,14,29,0,,,,
345,14,35,0,,,,
345,14,16,0,,,,
345,14,31,0,,,,
345,14,12,0,,,,
345,14,60,0,,,,
345,15,10,0,,,,
345,15,20,0,,,,
345,15,1,0,,,,
345,16,17,0,,,,
345,16,30,0,,,,
345,16,57,0,,,,
345,16,60,0,,,,
345,16,14,0,,,,
345,17,8,0,,,,
345,17,16,0,,,,
345,17,46,0,,,,
345,17,12,0,,,,
345,17,60,0,,,,
345,18,38,0,,,,
345,18,28,0,,,,
345,18,34,0,,,,
345,18,44,0,,,,
345,18,25,0,,,,
345,19,28,0,,,,
345,19,13,0,,,,
345,19,30,0,,,,
345,19,20,0,,,,
345,19,3,0,,,,
345,20,13,0,,,,
345,20,30,0,,,,
345,20,19,0,,,,
345,20,26,0,,,,
345,20,57,0,,,,
345,20,15,0,,,,
345,21,56,0,,,,
345,21,65,0,,,,
345,21,58,0,,,,
345,21,24,0,,,,
345,21,22,0,,,,
345,21,60,0,,,,
345,21,27,0,,,,
345,22,56,0,,,,
345,22,25,0,,,,
345,22,55,0,,,,
345,22,27,0,,,,
345,22,21,0,,,,
345,23,58,0,,,,
345,23,30,0,,,,
345,23,67,0,,,,
345,23,5,0,,,,
345,23,60,0,,,,
345,23,27,0,,,,
345,23,3,0,,,,
345,24,56,0,,,,
345,24,41,0,,,,
345,24,66,0,,,,
345,24,67,0,,,,
345,24,27,0,,,,
345,24,21,0,,,,
345,25,44,0,,,,
345,25,22,0,,,,
345,25,42,0,,,,
345,25,18,0,,,,
345,25,27,0,,,,
345,26,10,0,,,,
345,26,28,0,,,,
345,26,33,0,,,,
345,26,20,0,,,,
345,26,29,0,,,,
345,26,36,0,,,,
345,26,32,0,,,,
345,27,56,0,,,,
345,27,23,0,,,,
345,27,41,0,,,,
345,27,24,0,,,,
345,27,33,0,,,,
345,27,44,0,,,,
345,27,22,0,,,,
345,27,25,0,,,,
345,27,42,0,,,,
345,27,60,0,,,,
345,27,21,0,,,,
345,28,38,0,,,,
345,28,34,0,,,,
345,28,19,0,,,,
345,28,33,0,,,,
345,28,26,0,,,,
345,28,44,0,,,,
345,28,36,0,,,,
345,28,18,0,,,,
345,28,32,0,,,,
345,29,6,0,,,,
345,29,33,0,,,,
345,29,26,0,,,,
345,29,57,0,,,,
345,29,35,0,,,,
345,29,14,0,,,,
345,29,45,0,,,,
345,30,23,0,,,,
345,30,19,0,,,,
345,30,33,0,,,,
345,30,20,0,,,,
345,30,57,0,,,,
345,30,16,0,,,,
345,30,60,0,,,,
345,31,52,0,,,,
345,31,34,0,,,,
345,31,33,0,,,,
345,31,11,0,,,,
345,31,35,0,,,,
345,31,14,0,,,,
345,32,38,0,,,,
345,32,28,0,,,,
345,32,34,0,,,,
345,32,33,0,,,,
345,32,26,0,,,,
345,32,2,0,,,,
345,32,35,0,,,,
345,33,28,0,,,,
345,33,34,0,,,,
345,33,30,0,,,,
345,33,26,0,,,,
345,33,29,0,,,,
345,33,35,0,,,,
345,33,31,0,,,,
345,33,60,0,,,,
345,33,27,0,,,,
345,33,14,0,,,,
345,33,32,0,,,,
345,34,28,0,,,,
345,34,33,0,,,,
345,34,53,0,,,,
345,34,31,0,,,,
345,34,18,0,,,,
345,34,32,0,,,,
345,35,33,0,,,,
345,35,9,0,,,,
345,35,50,0,,,,
345,35,29,0,,,,
345,35,31,0,,,,
345,35,14,0,,,,
345,35,32,0,,,,
345,36,38,0,,,,
345,36,41,0,,,,
345,36,28,0,,,,
345,36,13,0,,,,
345,36,26,0,,,,
345,36,44,0,,,,
345,37,0,0,,,,
345,37,59,0,,,,
345,37,46,0,,,,
345,37,1,0,,,,
345,38,28,0,,,,
345,38,44,0,,,,
345,38,36,0,,,,
345,38,42,0,,,,
345,38,18,0,,,,
345,38,32,0,,,,
345,39,43,0,,,,
345,39,48,0,,,,
345,39,54,0,,,,
345,39,40,0,,,,
345,39,51,0,,,,
345,40,8,0,,,,
345,40,39,0,,,,
345,40,64,0,,,,
345,40,7,0,,,,
345,40,51,0,,,,
345,41,24,0,,,,
345,41,44,0,,,,
345,41,5,0,,,,
345,41,36,0,,,,
345,41,42,0,,,,
345,41,27,0,,,,
345,42,38,0,,,,
345,42,56,0,,,,
345,42,41,0,,,,
345,42,44,0,,,,
345,42,25,0,,,,
345,42,27,0,,,,
345,43,39,0,,,,
345,43,64,0,,,,
345,43,62,0,,,,
345,44,38,0,,,,
345,44,41,0,,,,
345,44,28,0,,,,
345,44,25,0,,,,
345,44,36,0,,,,
345,44,42,0,,,,
345,44,18,0,,,,
345,44,27,0,,,,
345,44,3,0,,,,
345,45,0,0,,,,
345,45,9,0,,,,
345,45,29,0,,,,
345,45,46,0,,,,
345,45,12,0,,,,
345,46,8,0,,,,
345,46,17,0,,,,
345,46,37,0,,,,
345,46,57,0,,,,
345,46,7,0,,,,
345,46,45,0,,,,
345,47,61,0,,,,
345,47,66,0,,,,
345,47,48,0,,,,
345,47,54,0,,,,
345,47,67,0,,,,
345,48,47,0,,,,
345,48,54,0,,,,
345,48,39,0,,,,
345,48,51,0,,,,
345,49,56,0,,,,
345,49,65,0,,,,
345,49,66,0,,,,
345,49,55,0,,,,
345,50,68,0,,,,
345,50,52,0,,,,
345,50,6,0,,,,
345,50,2,0,,,,
345,50,35,0,,,,
345,51,48,0,,,,
345,51,39,0,,,,
345,51,40,0,,,,
345,51,7,0,,,,
345,52,63,0,,,,
345,52,50,0,,,,
345,52,53,0,,,,
345,52,31,0,,,,
345,53,52,0,,,,
345,53,34,0,,,,
345,53,2,0,,,,
345,54,8,0,,,,
345,54,47,0,,,,
345,54,61,0,,,,
345,54,48,0,,,,
345,54,39,0,,,,
345,54,60,0,,,,
345,54,62,0,,,,
345,55,65,0,,,,
345,55,22,0,,,,
345,55,49,0,,,,
345,56,24,0,,,,
345,56,22,0,,,,
345,56,49,0,,,,
345,56,42,0,,,,
345,56,27,0,,,,
345,56,21,0,,,,
345,57,30,0,,,,
345,57,20,0,,,,
345,57,29,0,,,,
345,57,16,0,,,,
345,57,46,0,,,,
345,57,1,0,,,,
345,58,23,0,,,,
345,58,61,0,,,,
345,58,67,0,,,,
345,58,60,0,,,,
345,58,21,0,,,,
345,59,37,0,,,,
345,59,7,0,,,,
345,60,8,0,,,,
345,60,17,0,,,,
345,60,65,0,,,,
345,60,23,0,,,,
345,60,4,0,,,,
345,60,58,0,,,,
345,60,30,0,,,,
345,60,61,0,,,,
345,60,54,0,,,,
345,60,33,0,,,,
345,60,16,0,,,,
345,60,12,0,,,,
345,60,27,0,,,,
345,60,14,0,,,,
345,60,62,0,,,,
345,60,21,0,,,,
345,61,65,0,,,,
345,61,47,0,,,,
345,61,58,0,,,,
345,61,54,0,,,,
345,61,60,0,,,,
345,62,65,0,,,,
345,62,4,0,,,,
345,62,43,0,,,,
345,62,54,0,,,,
345,62,60,0,,,,
345,63,68,0,,,,
345,63,52,0,,,,
345,63,11,0,,,,
345,64,4,0,,,,
345,64,43,0,,,,
345,64,40,0,,,,
345,65,61,0,,,,
345,65,66,0,,,,
345,65,49,0,,,,
345,65,55,0,,,,
345,65,60,0,,,,
345,65,62,0,,,,
345,65,21,0,,,,
345,66,65,0,,,,
345,66,47,0,,,,
345,66,24,0,,,,
345,66,49,0,,,,
345,67,23,0,,,,
345,67,47,0,,,,
345,67,58,0,,,,
345,67,24,0,,,,
345,67,5,0,,,,
345,68,0,0,,,,
345,68,9,0,,,,
345,68,63,0,,,,
345,68,50,0,,,,
346,0,88,0,,,,
346,0,15,0,,,,
346,0,81,0,,,,
346,0,11,0,,,,
346,1,47,0,,,,
346,1,93,0,,,,
346,1,43,0,,,,
346,1,52,0,,,,
346,1,18,0,,,,
346,2,27,0,,,,
346,2,65,0,,,,
346,2,7,0,,,,
346,2,108,0,,,,
346,3,96,0,,,,
346,3,42,0,,,,
346,3,6,0,,,,
346,4,92,0,,,,
346,4,87,0,,,,
346,4,93,0,,,,
346,4,43,0,,,,
346,4,44,0,,,,
346,4,16,0,,,,
346,5,92,0,,,,
346,5,19,0,,,,
346,5,93,0,,,,
346,5,70,0,,,,
346,5,89,0,,,,
346,5,52,0,,,,
346,6,34,0,,,,
346,6,3,0,,,,
346,6,50,0,,,,
346,6,38,0,,,,
346,7,2,0,,,,
346,7,92,0,,,,
346,7,87,0,,,,
346,7,36,0,,,,
346,7,65,0,,,,
346,7,44,0,,,,
346,8,51,0,,,,
346,8,17,0,,,,
346,8,74,0,,,,
346,8,22,0,,,,
346,9,19,0,,,,
346,9,52,0,,,,
346,9,18,0,,,,
346,10,13,0,,,,
346,10,107,0,,,,
346,10,53,0,,,,
346,10,68,0,,,,
346,11,12,0,,,,
346,11,111,0,,,,
346,11,0,0,,,,
346,12,21,0,,,,
346,12,75,0,,,,
346,12,81,0,,,,
346,12,11,0,,,,
346,13,10,0,,,,
346,13,69,0,,,,
346,13,41,0,,,,
346,13,67,0,,,,
346,13,102,0,,,,
346,13,35,0,,,,
346,13,53,0,,,,
346,13,59,0,,,,
346,13,14,0,,,,
346,13,25,0,,,,
346,13,68,0,,,,
346,14,41,0,,,,
346,14,13,0,,,,
346,14,25,0,,,,
346,15,51,0,,,,
346,15,17,0,,,,
346,15,86,0,,,,
346,15,0,0,,,,
346,16,92,0,,,,
346,16,95,0,,,,
346,16,4,0,,,,
346,16,94,0,,,,
346,16,20,0,,,,
346,17,51,0,,,,
346,17,8,0,,,,
346,17,61,0,,,,
346,17,15,0,,,,
346,17,81,0,,,,
346,18,1,0,,,,
346,18,9,0,,,,
346,18,94,0,,,,
346,18,20,0,,,,
346,19,92,0,,,,
346,19,5,0,,,,
346,19,9,0,,,,
346,19,20,0,,,,
346,19,31,0,,,,
346,20,92,0,,,,
346,20,93,0,,,,
346,20,19,0,,,,
346,20,18,0,,,,
346,20,16,0,,,,
346,21,12,0,,,,
346,21,111,0,,,,
346,21,24,0,,,,
346,21,59,0,,,,
346,21,73,0,,,,
346,21,79,0,,,,
346,22,51,0,,,,
346,22,8,0,,,,
346,22,80,0,,,,
346,22,61,0,,,,
346,22,53,0,,,,
346,22,59,0,,,,
346,23,80,0,,,,
346,23,26,0,,,,
346,23,56,0,,,,
346,23,107,0,,,,
346,23,53,0,,,,
346,23,59,0,,,,
346,24,21,0,,,,
346,24,116,0,,,,
346,24,26,0,,,,
346,24,56,0,,,,
346,24,117,0,,,,
346,24,59,0,,,,
346,25,13,0,,,,
346,25,35,0,,,,
346,25,59,0,,,,
346,25,14,0,,,,
346,25,49,0,,,,
346,26,103,0,,,,
346,26,23,0,,,,
346,26,24,0,,,,
346,26,59,0,,,,
